section,group,qualified_name,name,aliases,help,module,line,kind
system,legacy,임무,임무,,,v431_growth_balance,563,command
system,legacy,임무보상,임무보상,,,v431_growth_balance,581,command
system,legacy,입금,입금,,,v40_finance,585,command
system,legacy,입찰,입찰,,,v21_reborn,767,command
system,legacy,자동관리,자동관리,,"도배, 멘션 도배 등 자동 관리를 켜거나 끕니다.",v410_server_management,1557,command
system,legacy,자동관리기준,자동관리기준,,"도배, 멘션, 누적 횟수와 자동 타임아웃 기준을 설정하거나 확인합니다.",v422_security_center,513,command
system,legacy,자동관리모드,자동관리모드,,자동관리 적발 시 알림만/삭제/타임아웃 처리 중 하나를 선택합니다.,v422_security_center,493,command
system,legacy,자동역할,자동역할,,신규 멤버에게 자동 지급할 역할을 지정합니다.,v410_server_management,1495,command
system,legacy,자동역할해제,자동역할해제,,신규 멤버 자동 역할을 해제합니다.,v410_server_management,1520,command
system,legacy,자동이모지,자동이모지,,자동 이모지 반응 기능을 켜거나 끕니다.,v411_server_guard_plus,581,command
system,legacy,자동처벌,자동처벌,,경고 누적 및 자동 관리 타임아웃을 켜거나 끕니다.,v410_server_management,1660,command
system,legacy,잠수규칙,잠수규칙,afkrules | timeoutpolicy,현재 서버의 턴 시간 초과 처리 방식을 확인합니다.,v1160_game_recovery_validation,704,command
system,legacy,잠수규칙설정,잠수규칙설정,setafkrules | settimeoutpolicy,턴 시간 초과 처리 방식을 설정합니다.,v1160_game_recovery_validation,712,command
system,legacy,장면,장면,,,v431_growth_balance,632,command
system,legacy,재기임무,재기임무,recoverymission,,v1090_integrated_renewal,1835,command
system,legacy,재난기록,재난기록,공동재난기록 | 비상기록,최근 공동 재난과 기상 기록을 확인합니다.,v790_operations_disaster,652,command
system,legacy,재난기여도,재난기여도,재난랭킹 | 공동기여도,현재 또는 최근 재난의 기여도 순위를 확인합니다.,v780_server_disaster,566,command
system,legacy,재난날씨,재난날씨,재난기상 | 비상날씨,현재 공동 재난에 결합된 환경 상태를 확인합니다.,v790_operations_disaster,640,command
system,legacy,재난납품,재난납품,재난지원 | 공동납품,현재 재난에 필요한 자원을 납품합니다.,v780_server_disaster,520,command
system,legacy,재난발생,재난발생,재난시작 | 공동재난발생,관리자가 공동 재난을 즉시 시작합니다.,v780_server_disaster,635,command
system,legacy,재난버프,재난버프,서버버프 | 공동버프,공동 재난 성공으로 활성화된 서버 버프를 확인합니다.,v780_server_disaster,620,command
system,legacy,재난보상,재난보상,공동재난보상 | 재난정산보상,성공한 공동 재난의 개인 기여 보상을 받습니다.,v780_server_disaster,591,command
system,legacy,재난상황,재난상황,서버재난 | 재난 | 공동재난,현재 서버 공동 재난과 진행도를 확인합니다.,v780_server_disaster,436,command
system,legacy,재난알림,재난알림,재난구독 | 비상알림 | disasteralerts | disastersubscribe,서버별 자동 재난 알림 구독 상태를 확인하거나 켜고 끕니다.,v1143_disaster_optin,242,command
system,legacy,재난알림해제,재난알림해제,재난채널해제 | 비상알림해제 | removedisasteralerts,이 서버의 자동 재난 알림 구독과 지정 채널을 모두 해제합니다.,v1143_disaster_optin,250,command
system,legacy,재난예보,재난예보,재난감시 | 비상예보,자동 공동 재난의 다음 감시 일정과 설정을 확인합니다.,v790_operations_disaster,624,command
system,legacy,재난임무,재난임무,재난대응 | 서버재난임무,현재 재난의 대응 역할과 납품 가능 물자를 확인합니다.,v780_server_disaster,457,command
system,legacy,재난자동,재난자동,재난자동설정,관리자가 자동 재난 발생을 켜거나 끕니다.,v790_operations_disaster,673,command
system,legacy,재난정산,재난정산,재난종료 | 공동재난정산,관리자가 완료 또는 만료된 공동 재난을 정산합니다.,v780_server_disaster,655,command
system,legacy,재난참여,재난참여,재난행동 | 공동대응,정찰·구조·수리·방어 역할로 공동 재난에 참여합니다.,v780_server_disaster,475,command
system,legacy,재난채널,재난채널,재난공지채널,자동 공동 재난을 게시할 채널을 지정합니다.,v790_operations_disaster,692,command
system,legacy,재대결,재대결,rematch,,v1090_integrated_renewal,1544,command
system,legacy,재판,재판,citytrial | jurytrial,선택형 시민 재판 이벤트를 엽니다.,v1320_black_city_complete,660,command
system,legacy,전문화,전문화,전문화상태 | 내전문화,현재 직업과 선택한 전문화를 확인합니다.,v920_world_cycle_professions,873,command
system,legacy,전문화목록,전문화목록,직업전문화목록 | 전문화리스트,현재 직업에서 선택 가능한 전문화를 확인합니다.,v920_world_cycle_professions,888,command
system,legacy,전문화변경,전문화변경,직업전문화변경 | 전문화재선택,식량을 사용해 같은 기본 직업의 전문화를 변경합니다.,v920_world_cycle_professions,935,command
system,legacy,전문화선택,전문화선택,직업전문화선택 | 전문화획득,레벨 20 이상에서 현재 직업의 전문화를 선택합니다.,v920_world_cycle_professions,908,command
system,legacy,전문화정보,전문화정보,직업전문화정보 | 전문화상세,특정 전문화의 역할과 연동 콘텐츠를 확인합니다.,v920_world_cycle_professions,900,command
system,legacy,전선선택,전선선택,전쟁전선선택 | 집중전선,관리자가 서버 집중 전선을 선택합니다.,v900_faction_world_state,1099,command
system,legacy,전설카드,전설카드,legendcard | profilelegend,도시·성향·탈것이 포함된 개인 전설 이미지를 만듭니다.,v1620_living_legends,919,command
system,legacy,전쟁기부,전쟁기부,세력전쟁기부 | 전선기부,자원을 공동 전쟁에 기부합니다.,v900_faction_world_state,1126,command
system,legacy,전쟁기여도,전쟁기여도,세력전쟁기여도 | 전선랭킹,현재 세력전쟁 기여 순위를 확인합니다.,v900_faction_world_state,1162,command
system,legacy,전쟁보상,전쟁보상,세력전쟁보상 | 전선보상,정산된 세력전쟁의 개인 기여 보상을 수령합니다.,v900_faction_world_state,1194,command
system,legacy,전쟁재개,전쟁재개,새전쟁 | 다음전쟁 | 세력전쟁재개,관리자가 정산된 전쟁 뒤 다음 적대 세력전을 시작합니다.,v900_faction_world_state,1226,command
system,legacy,전쟁정산,전쟁정산,세력전쟁정산 | 전선정산,관리자가 완료된 세력전쟁을 정산합니다.,v900_faction_world_state,1171,command
system,legacy,전쟁참여,전쟁참여,세력전쟁참여 | 전선참여,정찰·구조·방어·복구 행동으로 전쟁에 참여합니다.,v900_faction_world_state,1112,command
system,legacy,전체보상수령,전체보상수령,claimallrewards | claimall,중복 지급 방지 기록을 확인하며 안전한 미수령 보상을 순서대로 수령합니다.,v1000_global_survivor,1525,command
system,legacy,전파탐색,전파탐색,신호탐색 | 주파수탐색,해독 가능한 폐허 신호를 탐색합니다.,v770_ruin_farming,1571,command
system,legacy,접수담당,접수담당,,현재 접수의 담당 운영자를 지정합니다.,v423_intake_center,817,command
system,legacy,접수담당해제,접수담당해제,,현재 접수의 담당자 배정을 해제합니다.,v423_intake_center,841,command
system,legacy,접수메모,접수메모,,현재 접수에 운영진 전용 처리 메모를 저장합니다.,v423_intake_center,899,command
system,legacy,접수상태,접수상태,,현재 접수의 처리 상태를 변경합니다.,v423_intake_center,857,command
system,legacy,접수센터상태,접수센터상태,,접수센터 채널 연결과 처리 통계를 확인합니다.,v423_intake_center,733,command
system,legacy,접수우선순위,접수우선순위,접수우선도,현재 접수의 우선순위를 변경합니다.,v423_intake_center,878,command
system,legacy,접수정보,접수정보,,현재 접수 채널의 처리 정보를 확인합니다.,v423_intake_center,802,command
system,legacy,접수종료,접수종료,,현재 접수를 기록과 함께 종료합니다.,v423_intake_center,1031,command
system,legacy,접수초기설정,접수초기설정,,접수 카테고리와 처리 로그를 연결하고 현재 채널에 패널을 설치합니다.,v423_intake_center,686,command
system,legacy,접수패널,접수패널,,현재 채널에 유형별 문의·신고·건의 접수 패널을 설치합니다.,v423_intake_center,727,command
system,legacy,접수현황,접수현황,,열린 접수 대기열을 상태별로 확인합니다.,v423_intake_center,753,command
system,legacy,정답,정답,,,daily_quiz,116,command
system,legacy,정보리뉴얼현황,정보리뉴얼현황,inforenewalstatus,,v1090_integrated_renewal,1737,command
system,legacy,정보패널,정보패널,infopanel,,v1090_integrated_renewal,1731,command
system,legacy,정부지원금,정부지원금,재기지원금 | 생존지원금,"보유 식량이 -10,000 이하일 때 24시간마다 최대 250,000 식량의 재기 지원을 받습니다.",v1630_core_rpg_command_city_overhaul,1271,command
system,legacy,정산조회,정산조회,settlement | settlementlookup,번호 또는 정산 ID로 게임 결과와 잔액 이동을 확인합니다.,v1100_game_city_overhaul,160,command
system,legacy,제재기록,제재기록,,운영진이 전체 또는 특정 멤버의 최근 제재 기록을 확인합니다.,v422_security_center,620,command
system,legacy,조커잡기,조커잡기,조커게임 | 도둑잡기,,v651_card_games,1099,command
system,legacy,좀비도감,좀비도감,,,world_exploration,137,command
system,legacy,종합랭킹,종합랭킹,,,v21_reborn,711,command
system,legacy,주간랭킹,주간랭킹,weeklyranking,,v1090_integrated_renewal,1773,command
system,legacy,주간예능,주간예능,weeklyvariety | weeklyshow,서버의 공개 재미 기록을 주간 예능처럼 정리합니다.,v1220_chaos_festival_complete,1525,command
system,legacy,주파수기록,주파수기록,전파기록 | 신호기록,전파 해독 기록과 연구 자료를 확인합니다.,v770_ruin_farming,1641,command
system,legacy,중계설정,중계설정,broadcastsettings | castsettings,관리자가 중계 갱신 간격과 해설을 설정합니다.,v1190_event_broadcast_collection,634,command
system,legacy,중계응원,중계응원,cheermatch | broadcastcheer,현재 경기 중계에 응원 수를 추가합니다. 결과에는 영향을 주지 않습니다.,v1190_event_broadcast_collection,629,command
system,legacy,중계종료,중계종료,stopbroadcast | endbroadcast,현재 채널의 자동 경기 중계를 종료합니다.,v1190_event_broadcast_collection,619,command
system,legacy,지도대시보드,지도대시보드,mapdashboard,,v1090_integrated_renewal,1715,command
system,legacy,지령결정,지령결정,세계지령결정 | 공동지령결정,관리자가 이번 주 세계 지령을 확정합니다.,v920_world_cycle_professions,856,command
system,legacy,지령투표,지령투표,세계지령투표 | 공동지령투표,이번 주 세계 지령에 투표합니다.,v920_world_cycle_professions,845,command
system,legacy,지뢰찾기,지뢰찾기,폐허횡단 | 마인즈,,v638_hardcore_arcade,871,command
system,legacy,지식 검색,검색,,,v620_dialogue_memory,1239,command
system,legacy,지식 목록,목록,,,v620_dialogue_memory,1224,command
system,legacy,지식 삭제,삭제,,,v620_dialogue_memory,1325,command
system,legacy,지식 자동반응,자동반응,,,v620_dialogue_memory,1339,command
system,legacy,지식검색,지식검색,,승인된 서버 기억을 검색합니다.,v620_dialogue_memory,1259,command
system,legacy,지역개척정보,지역개척정보,개척지역정보 | 지도지역정보,공동 개척 지역의 상세 상태를 확인합니다.,v810_world_map_ux,619,command
system,legacy,지역도감,지역도감,regioncodex,서버 공동 탐험 지역과 현재 상태를 확인합니다.,v1000_global_survivor,1195,command
system,legacy,지역목록,지역목록,,,world_exploration,85,command
system,legacy,지역선택,지역선택,정찰선택 | 개척선택,재접속 후 진행 중인 지역 정찰 선택을 마무리합니다.,v810_world_map_ux,675,command
system,legacy,지역이동,지역이동,,,world_exploration,118,command
system,legacy,지역정보,지역정보,,,world_exploration,98,command
system,legacy,지역정찰,지역정찰,개척정찰 | 지도정찰,지역을 정찰하고 현장 선택지를 엽니다.,v810_world_map_ux,629,command
system,legacy,지역탐색,지역탐색,,,world_exploration,153,command
system,legacy,직업목록,직업목록,,,jobs,9,command
system,legacy,직업변경,직업변경,,,jobs,68,command
system,legacy,직업선택,직업선택,,,jobs,21,command
system,legacy,직업설정,직업설정,,,admin_tools,225,command
system,legacy,직업정보,직업정보,,,jobs,46,command
system,legacy,차단,차단,,멤버를 서버에서 차단합니다.,v410_server_management,1139,command
system,legacy,차단해제,차단해제,,유저 ID로 서버 차단을 해제합니다.,v410_server_management,1170,command
system,legacy,참전,참전,침공참가,,v30_invasion,264,command
system,legacy,채널,채널,,현재 채널을 TTS 채팅 채널로 지정합니다.,v433_voice_sanctuary,1872,command
system,legacy,채널규칙,채널규칙,규칙작성 | 규칙고정 | 채널안내 | 채널가이드 | 서버가이드,,v602_channel_rules,1733,group
system,legacy,채널규칙 갱신,갱신,,,v602_channel_rules,1944,command
system,legacy,채널규칙 목록,목록,,,v602_channel_rules,1907,command
system,legacy,채널규칙 상태,상태,,,v602_channel_rules,1925,command
system,legacy,채널규칙 일괄상태,일괄상태,,,v602_channel_rules,1863,command
system,legacy,채널규칙 일괄설치,일괄설치,일괄 | 대량설치,,v602_channel_rules,1774,command
system,legacy,채널규칙 일괄시작,일괄시작,일괄재개,,v602_channel_rules,1875,command
system,legacy,채널규칙 일괄중지,일괄중지,,,v602_channel_rules,1894,command
system,legacy,채널규칙 자동,자동,,,v602_channel_rules,1762,command
system,legacy,채널규칙 전체설치,전체설치,서버전체 | 가이드전체 | 전체가이드,,v602_channel_rules,1794,command
system,legacy,채널규칙 제거,제거,,,v602_channel_rules,1959,command
system,legacy,채널복제,채널복제,,현재 채널의 권한과 설정을 복제합니다.,v411_server_guard_plus,1206,command
system,legacy,채널잠금,채널잠금,,현재 채널에서 일반 멤버의 메시지 전송을 잠급니다.,v410_server_management,1246,command
system,legacy,채널정보,채널정보,,채널 설정과 주요 권한 상태를 확인합니다.,v420_ops_center,279,command
system,legacy,채널해제,채널해제,,현재 채널의 메시지 잠금을 원래 상태로 복원합니다.,v410_server_management,1284,command
system,legacy,청소,청소,,현재 채널의 최근 메시지를 일괄 삭제합니다.,v410_server_management,1199,command
system,legacy,청소링크,청소링크,,최근 링크 포함 메시지만 삭제합니다.,v411_server_guard_plus,971,command
system,legacy,청소봇,청소봇,,최근 봇 메시지만 삭제합니다.,v411_server_guard_plus,965,command
system,legacy,청소유저,청소유저,,특정 멤버의 최근 메시지만 삭제합니다.,v411_server_guard_plus,959,command
system,legacy,청소첨부,청소첨부,,최근 첨부 파일 메시지만 삭제합니다.,v411_server_guard_plus,977,command
system,legacy,체력설정,체력설정,,,admin_tools,293,command
system,legacy,체포,체포,arrest | cityarrest,단서와 대상 수배도를 사용해 선택형 체포를 시도합니다.,v1320_black_city_complete,634,command
system,legacy,초기화,초기화,,내 개인 목소리 설정을 지우고 서버 기본값을 사용합니다.,v433_voice_sanctuary,1799,command
system,legacy,초대차단,초대차단,,Discord 초대 링크 자동 삭제를 켜거나 끕니다.,v410_server_management,1569,command
system,legacy,초대허용목록,초대허용목록,,Discord 초대 링크 차단에서 제외된 채널을 확인합니다.,v422_security_center,565,command
system,legacy,초대허용채널,초대허용채널,,Discord 초대 링크 차단에서 제외할 채널을 추가합니다.,v422_security_center,545,command
system,legacy,초대허용해제,초대허용해제,,Discord 초대 링크 허용 채널에서 제거합니다.,v422_security_center,555,command
system,legacy,초보센터,초보센터,신규안내 | 첫걸음센터,처음 들어온 생존자를 위한 RPG 시작 순서와 주요 카테고리를 안내합니다.,v1630_core_rpg_command_city_overhaul,1313,command
system,legacy,최근가입,최근가입,,최근 서버에 들어온 멤버를 가입 순서대로 확인합니다.,v421_utility_pack,393,command
system,legacy,최근게임,최근게임,recentgame,,v1090_integrated_renewal,1593,command
system,legacy,최근정산,최근정산,recentsettlement | latestsettlement,가장 최근 게임 정산을 확인합니다.,v1100_game_city_overhaul,164,command
system,legacy,추방,추방,,멤버를 서버에서 추방합니다.,v410_server_management,1108,command
system,legacy,추심,추심,,현재 사채 추심 위험과 경고를 확인합니다.,v40_finance,576,command
system,legacy,추천버튼설정,추천버튼설정,상황추천설정 | smartrecommendations | recommendationsettings,상태에 따라 달라지는 다음 행동 추천 버튼을 켜거나 끕니다.,v1660_first_survival_live_qa,702,command
system,legacy,축제대화,축제대화,talkabaddon | abaddontalk,아바돈과 오늘의 대화를 나눕니다.,v1220_chaos_festival_complete,1038,command
system,legacy,축제밸런스,축제밸런스,chaosbalance | festivalbalance,서버 밸런스 게임 질문을 시작합니다.,v1220_chaos_festival_complete,1611,command
system,legacy,축제시작,축제시작,startfestival,관리자가 도시 축제 연출을 시작합니다.,v1620_living_legends,1066,command
system,legacy,축제운세,축제운세,festivalfortune | dailyfestivalfortune,사용자별 오늘의 운세와 행운 숫자를 확인합니다.,v1220_chaos_festival_complete,1593,command
system,legacy,출금,출금,,,v40_finance,589,command
system,legacy,출석도장,출석도장,festivalattendance | festivalcheckin,하루 한 번 축제 출석 도장을 받습니다.,v1220_chaos_festival_complete,1807,command
system,legacy,친목설정,친목설정,socialsettings | communitysettings,익명 응원 등 친목 기능을 서버별로 설정합니다.,v1220_chaos_festival_complete,1696,command
system,legacy,침공,침공,서버침공 | 침공현황,,v30_invasion,234,command
system,legacy,침공기록,침공기록,,,v30_invasion,356,command
system,legacy,침공랭킹,침공랭킹,침공기여도,,v30_invasion,343,command
system,legacy,침공상점,침공상점,,,v30_invasion,369,command
system,legacy,침공시작,침공시작,,,v30_invasion,405,command
system,legacy,침공종료,침공종료,,,v30_invasion,429,command
system,legacy,침공토큰지급,침공토큰지급,,,v30_invasion,438,command
system,legacy,칭찬릴레이,칭찬릴레이,praiserelay | complimentchain,다른 사용자에게 공개 칭찬을 이어갑니다.,v1220_chaos_festival_complete,1675,command
system,legacy,칭호도감,칭호도감,titlecatalog | titles,혼돈의 축제 칭호 도감을 확인합니다.,v1220_chaos_festival_complete,1866,command
system,legacy,칭호지급,칭호지급,,,admin_tools,278,command
system,legacy,카드게임,카드게임,카드게임메뉴 | 카드놀이,,v651_card_games,1078,command
system,legacy,카드게임룰,카드게임룰,cardrules | cardgamerules,,v1060_authentic_card_games,1943,command
system,legacy,카드대시보드,카드대시보드,carddashboard | cardcatalog | cardgamesdashboard | 카드도감,,v1091_card_dashboard_hotfix,269,command
system,legacy,카드뒷면,카드뒷면,cardbacks | cardbackcatalog,보유 카드 뒷면 스킨을 확인합니다.,v1220_chaos_festival_complete,1876,command
system,legacy,카드룸,카드룸,cardroom | cardlobby,,v1090_integrated_renewal,1517,command
system,legacy,카드리그,카드리그,cardleague,,v1090_integrated_renewal,1763,command
system,legacy,카드스킨,카드스킨,cardskin | cardback,카드 뒷면 스킨을 확인하거나 선택합니다.,v1100_game_city_overhaul,221,command
system,legacy,캐릭터꾸미기,캐릭터꾸미기,characterstyle | avatarstyle,오라·포즈·배경 외형 설정을 확인하거나 변경합니다.,v1620_living_legends,1003,command
system,legacy,켜기,켜기,,저장된 채널에서 자동 TTS를 켭니다.,v433_voice_sanctuary,1893,command
system,legacy,퀴즈랭킹,퀴즈랭킹,,,daily_quiz,160,command
system,legacy,퀴즈목록,퀴즈목록,,,daily_quiz,209,command
system,legacy,퀴즈삭제,퀴즈삭제,,,daily_quiz,197,command
system,legacy,퀴즈알림상태,퀴즈알림상태,,,v31_quiz_notify,234,command
system,legacy,퀴즈알림설정,퀴즈알림설정,,,v31_quiz_notify,205,command
system,legacy,퀴즈알림해제,퀴즈알림해제,,,v31_quiz_notify,225,command
system,legacy,퀴즈추가,퀴즈추가,,,daily_quiz,183,command
system,legacy,타임아웃,타임아웃,,멤버를 지정한 기간 동안 타임아웃합니다.,v410_server_management,1047,command
system,legacy,타임아웃해제,타임아웃해제,,멤버의 타임아웃을 즉시 해제합니다.,v410_server_management,1077,command
system,legacy,탈것도감,탈것도감,mounts | mountcatalog,탈것 8종과 해금 상태를 확인합니다.,v1620_living_legends,976,command
system,legacy,탈것탑승,탈것탑승,ride | mount,해금한 탈것을 대표 탈것으로 설정합니다.,v1620_living_legends,988,command
system,legacy,탈옥,탈옥,escapejail | jailbreak,수감 중일 때 탈옥을 시도합니다.,v1320_black_city_complete,652,command
system,legacy,탐사보상,탐사보상,claimexpedition | expeditionreward,정산된 글로벌 탐사 작전의 개인 기여 보상을 받습니다.,v1000_global_survivor,1457,command
system,legacy,탐사작전,탐사작전,expeditionoperation | globalexpedition,이번 주 서버 공동 글로벌 탐사 작전을 확인합니다.,v1000_global_survivor,1277,command
system,legacy,탐사정산,탐사정산,settleexpedition | expeditionsettle,완료된 주간 글로벌 탐사 작전을 한 번만 정산합니다.,v1000_global_survivor,1404,command
system,legacy,탐사참가,탐사참가,joinexpedition | expeditionjoin,정찰·의무·기술·경계 역할로 주간 탐사에 참가합니다.,v1000_global_survivor,1296,command
system,legacy,탐사행동,탐사행동,expeditionaction | globalexpeditionaction,신호분석·구조·복구·확보 행동으로 공동 진행도를 올립니다.,v1000_global_survivor,1325,command
system,legacy,탐험,탐험,festivalexpedition | chaosadventure,개인 선택형 탐험을 시작하거나 현재 상태를 확인합니다.,v1220_chaos_festival_complete,1251,command
system,legacy,탐험가방,탐험가방,expeditionbag | adventurebag,탐험에서 획득한 보물을 확인합니다.,v1220_chaos_festival_complete,1347,command
system,legacy,탐험기록,탐험기록,지도기록 | 개척기록,개인 지역 정찰·발견 기록을 확인합니다.,v810_world_map_ux,916,command
system,legacy,턴시간설정,턴시간설정,setturntime | turntimeout,게임 턴 제한시간을 20~600초로 설정합니다.,v1160_game_recovery_validation,725,command
system,legacy,테이블스킨,테이블스킨,tableskins | tablethemes,보유 게임 테이블 스킨을 확인합니다.,v1220_chaos_festival_complete,1881,command
system,legacy,테이블정보,테이블정보,tableinfo,,v1090_integrated_renewal,1568,command
system,legacy,테이블테마,테이블테마,tabletheme | gametheme,게임 테이블 테마를 확인하거나 선택합니다.,v1100_game_city_overhaul,209,command
system,legacy,텍사스홀덤,텍사스홀덤,홀덤 | texasholdem | holdem,,v1010_companion_card_games,1002,command
system,legacy,토너먼트,토너먼트,tournament,,v1050_unified_expansion,1354,command
system,legacy,토너먼트개설,토너먼트개설,createtournament,,v1050_unified_expansion,1325,command
system,legacy,토너먼트결과,토너먼트결과,tournamentresult,,v1050_unified_expansion,1377,command
system,legacy,토너먼트시작,토너먼트시작,starttournament,,v1050_unified_expansion,1365,command
system,legacy,토너먼트참가,토너먼트참가,jointournament,,v1050_unified_expansion,1342,command
system,legacy,퇴장채널,퇴장채널,,멤버 퇴장 메시지 채널을 지정합니다.,v410_server_management,1486,command
system,legacy,투표,투표,,현재 채널에 2~10개 선택지 투표를 만듭니다.,v411_server_guard_plus,1134,command
system,legacy,투표종료,투표종료,,현재 채널의 아바돈 투표 메시지를 집계합니다.,v420_ops_center,519,command
system,legacy,튜토리얼,튜토리얼,,,v32_codex_settings_tutorial,240,command
system,legacy,튜토리얼건너뛰기,튜토리얼건너뛰기,,,v32_codex_settings_tutorial,261,command
system,legacy,트로피룸,트로피룸,chaostrophyroom | mytrophies,내 업적·비밀·수집 트로피를 확인합니다.,v1220_chaos_festival_complete,1886,command
system,legacy,파산대시보드,파산대시보드,bankruptcydashboard,,v1090_integrated_renewal,1831,command
system,legacy,판정로그,판정로그,rulinglog | gamerulinglog,판정 요청과 연결된 공개 게임 상태를 확인합니다.,v1160_game_recovery_validation,754,command
system,legacy,판정요청,판정요청,게임신고 | rulingrequest | reportgame,현재 또는 최근 게임의 공개 로그·정산 검토를 요청합니다.,v1160_game_recovery_validation,734,command
system,legacy,패치공지게시,패치공지게시,업데이트공지게시,현재 버전 패치노트를 지정 채널에 수동 게시합니다.,v720_coop_cleanup,837,command
system,legacy,패치공지상태,패치공지상태,업데이트공지상태,패치 자동 공지 설정과 게시 이력을 확인합니다.,v720_coop_cleanup,822,command
system,legacy,패치자동공지,패치자동공지,업데이트자동공지,새 버전 자동 공지를 켜거나 끕니다.,v720_coop_cleanup,809,command
system,legacy,패치채널,패치채널,업데이트채널,패치 자동 공지가 올라갈 채널을 지정합니다.,v720_coop_cleanup,793,command
system,legacy,펫,펫,,,v32_codex_settings_tutorial,140,command
system,legacy,펫설정,펫설정,,,admin_tools,238,command
system,legacy,편의센터,편의센터,quickhub | conveniencehub,자주 쓰는 기능과 진행 상태를 한 화면에 표시합니다.,v1620_living_legends,845,command
system,legacy,평판,평판,세력평판 | 내평판,세력별 평판·증표를 확인합니다.,v900_faction_world_state,653,command
system,legacy,폐기후보,폐기후보,삭제후보 | 정리후보,삭제 전에 관리자 승인이 필요한 중복 후보를 표시합니다.,v731_duplicate_stability,241,command
system,legacy,폐품감정,폐품감정,폐품확인 | 폐품분석,미감정 폐품 하나를 분석합니다.,v770_ruin_farming,1467,command
system,legacy,폐품분해,폐품분해,폐품해체 | 폐품재활용,감정 완료 폐품을 분해해 재료를 회수합니다.,v770_ruin_farming,1489,command
system,legacy,폭탄넘기기,폭탄넘기기,passbomb | throwbomb,내가 가진 폭탄을 참가자에게 넘깁니다.,v1220_chaos_festival_complete,724,command
system,legacy,폭탄돌리기,폭탄돌리기,hotpotato | bombgame,폭탄 돌리기 로비를 엽니다.,v1220_chaos_festival_complete,692,command
system,legacy,폭탄참가,폭탄참가,joinbomb | joinhotpotato,진행 중인 폭탄 돌리기에 참가합니다.,v1220_chaos_festival_complete,710,command
system,legacy,프로필꾸미기,프로필꾸미기,customizeprofile | setcosmetic,칭호·배경·테이블·카드뒷면을 선택합니다.,v1220_chaos_festival_complete,1844,command
system,legacy,핑,핑,지연시간,아바돈의 Discord 연결 지연시간을 표시합니다.,v421_utility_pack,524,command
system,legacy,하이라이트상태,하이라이트상태,스타보드상태,하이라이트 보드 설정을 확인합니다.,v790_operations_disaster,1174,command
system,legacy,하이라이트설정,하이라이트설정,스타보드설정,반응이 모인 메시지를 보관할 하이라이트 채널을 설정합니다.,v790_operations_disaster,1161,command
system,legacy,하이라이트제거,하이라이트제거,스타보드제거,관리자가 원본 메시지 ID의 하이라이트를 제거합니다.,v790_operations_disaster,1241,command
system,legacy,하이라이트추가,하이라이트추가,스타보드추가,관리자가 현재 채널의 메시지 ID를 하이라이트에 추가합니다.,v790_operations_disaster,1229,command
system,legacy,한마디,한마디,아바돈한마디,ABADDON 세계관의 짧은 원문 한마디를 표시합니다.,v620_dialogue_memory,1381,command
system,legacy,할일,할일,tasks | missiontracker | 임무추적 | trackmission,현재 진행 중인 콘텐츠와 미수령 보상을 추적합니다.,v1000_global_survivor,1105,command
system,legacy,현상수배,현상수배,citybounty | bountyboard,참여형 사용자 현상금 임무를 등록하거나 확인합니다.,v1320_black_city_complete,615,command
system,legacy,호송모집,호송모집,무역호송모집 | 호송대모집,개인 자원을 적재해 서버 호송대를 모집합니다.,v900_faction_world_state,853,command
system,legacy,호송보상,호송보상,무역호송보상 | 호송대보상,정산된 호송의 개인 보상을 수령합니다.,v900_faction_world_state,989,command
system,legacy,호송상태,호송상태,무역호송 | 호송대상태,현재 서버 호송대의 진행 상태를 확인합니다.,v900_faction_world_state,931,command
system,legacy,호송정산,호송정산,무역호송정산 | 호송대정산,도착한 호송 결과를 한 번만 정산합니다.,v900_faction_world_state,950,command
system,legacy,호송참가,호송참가,무역호송참가 | 호송대참가,진행 중인 호송 모집에 역할을 선택해 참가합니다.,v900_faction_world_state,890,command
system,legacy,호송출발,호송출발,무역호송출발 | 호송대출발,모집 중인 호송대를 출발시킵니다.,v900_faction_world_state,912,command
system,legacy,호송취소,호송취소,무역호송취소 | 호송대취소,출발 전 호송 모집을 취소하고 화물을 반환합니다.,v900_faction_world_state,1021,command
system,legacy,혼돈백업,혼돈백업,chaosbackup | festivalbackup,관리자가 혼돈의 축제 서버 데이터와 구성원 재미 데이터를 백업합니다.,v1220_chaos_festival_complete,2006,command
system,legacy,혼돈복구,혼돈복구,chaosrestore | festivalrestore,혼돈 백업 ID로 서버 재미 데이터를 복원합니다.,v1220_chaos_festival_complete,2022,command
system,legacy,혼돈설정,혼돈설정,festivalsettings | funsettings,혼돈의 축제 서버 설정을 확인합니다.,v1220_chaos_festival_complete,1993,command
system,legacy,혼돈축제,혼돈축제,재미기능 | chaosfestival | funhub,v12.2.0 재미 기능 전체 메뉴를 엽니다.,v1220_chaos_festival_complete,562,command
system,legacy,화투규칙,화투규칙,hwaturules,,v1050_unified_expansion,1557,command
system,legacy,화투규칙설정,화투규칙설정,sethwaturules,,v1050_unified_expansion,1565,command
system,legacy,화투도감,화투도감,hwatucatalog | hwatudeck,전통 문양 기반 48장 화투 이미지 도감을 확인합니다.,v1100_game_city_overhaul,197,command
